order_id;order_date;ship_date;ship_mode;customer_id
CA-2015-133977;06.09.2015;08.09.2015;Second Class;AT-10435
CA-2017-141425;02.11.2017;06.11.2017;Second Class;AR-10825
CA-2015-133536;28.03.2015;30.03.2015;Second Class;JH-15820
CA-2015-150441;13.08.2015;17.08.2015;Second Class;RA-19285
CA-2015-162607;12.05.2015;18.05.2015;Standard Class;RO-19780
CA-2017-103506;23.07.2017;27.07.2017;Standard Class;LR-17035
CA-2016-132479;24.09.2016;26.09.2016;First Class;MK-17905
CA-2017-160724;05.05.2017;10.05.2017;Standard Class;YS-21880
US-2016-115952;06.10.2016;06.10.2016;Same Day;JH-15910
CA-2014-146731;03.11.2014;08.11.2014;Standard Class;AT-10735
CA-2015-115392;01.10.2015;04.10.2015;Second Class;RM-19675
CA-2017-102379;02.12.2017;06.12.2017;Standard Class;BB-11545
CA-2017-149706;11.12.2017;12.12.2017;First Class;AS-10285
US-2016-139087;17.07.2016;22.07.2016;Second Class;DK-13375
CA-2017-152226;12.05.2017;16.05.2017;Standard Class;JH-15910
CA-2015-116484;20.11.2015;26.11.2015;Standard Class;JK-15205
CA-2016-100944;24.09.2016;28.09.2016;Standard Class;EH-13765
CA-2016-125080;21.10.2016;26.10.2016;Standard Class;VW-21775
CA-2016-121020;24.10.2016;31.10.2016;Standard Class;CG-12040
CA-2014-100090;08.07.2014;12.07.2014;Standard Class;EB-13705
US-2015-139675;13.03.2015;18.03.2015;Second Class;NF-18595
CA-2017-143756;02.12.2017;05.12.2017;First Class;ME-17725
CA-2015-151253;22.04.2015;26.04.2015;Standard Class;AZ-10750
CA-2014-141152;16.09.2014;19.09.2014;First Class;RF-19345
CA-2014-141313;28.12.2014;01.01.2015;Standard Class;AJ-10780
CA-2014-169852;21.10.2014;26.10.2014;Standard Class;SF-20965
CA-2017-107314;30.11.2017;03.12.2017;First Class;MZ-17335
US-2014-161305;06.06.2014;12.06.2014;Standard Class;SB-20170
CA-2017-166919;23.11.2017;27.11.2017;Standard Class;AH-10210
CA-2017-162712;18.06.2017;20.06.2017;Second Class;NK-18490
CA-2017-107552;05.05.2017;05.05.2017;Same Day;AI-10855
CA-2016-163328;04.11.2016;06.11.2016;Second Class;TP-21565
CA-2014-112837;11.09.2014;16.09.2014;Standard Class;LW-17125
CA-2017-120019;16.02.2017;21.02.2017;Standard Class;NG-18355
CA-2014-100762;24.11.2014;29.11.2014;Standard Class;NG-18355
CA-2017-161459;25.11.2017;29.11.2017;Second Class;EB-13750
CA-2017-160017;28.09.2017;02.10.2017;Standard Class;SP-20860
CA-2014-123316;13.10.2014;17.10.2014;Standard Class;SP-20545
CA-2014-141299;03.06.2014;07.06.2014;Second Class;RB-19795
CA-2014-104402;17.06.2014;23.06.2014;Standard Class;DB-13660
CA-2015-110289;29.10.2015;02.11.2015;Standard Class;NB-18655
CA-2014-167927;20.01.2014;26.01.2014;Standard Class;XP-21865
CA-2014-133305;11.07.2014;15.07.2014;Standard Class;MH-17455
CA-2016-165995;30.08.2016;06.09.2016;Standard Class;BG-11740
CA-2017-143112;05.10.2017;09.10.2017;Standard Class;TS-21370
US-2017-105830;31.12.2016;02.01.2017;First Class;DB-13660
CA-2015-146255;07.03.2015;10.03.2015;First Class;EM-14140
CA-2017-104822;20.10.2017;20.10.2017;Same Day;RB-19465
CA-2015-104486;01.05.2015;06.05.2015;Standard Class;PO-18850
CA-2017-161557;03.09.2017;08.09.2017;Standard Class;AG-10900
CA-2017-161130;03.11.2017;08.11.2017;Standard Class;BF-11275
US-2015-161347;13.09.2015;19.09.2015;Standard Class;HG-14845
US-2015-109015;06.09.2015;12.09.2015;Standard Class;BS-11590
CA-2014-110611;06.10.2014;13.10.2014;Standard Class;JD-16015
CA-2017-139080;23.01.2017;28.01.2017;Standard Class;CS-12250
CA-2015-115693;10.12.2015;15.12.2015;Standard Class;FC-14245
US-2014-107993;25.11.2014;30.11.2014;Standard Class;SE-20110
CA-2017-110443;21.11.2017;25.11.2017;Standard Class;CK-12205
CA-2017-144848;04.04.2017;05.04.2017;First Class;DS-13030
US-2017-147998;19.05.2017;24.05.2017;Standard Class;SA-20830
CA-2016-103919;03.10.2016;07.10.2016;Standard Class;TP-21565
CA-2016-113425;21.11.2016;21.11.2016;Same Day;JK-16120
CA-2017-143035;03.10.2017;05.10.2017;Second Class;CC-12430
CA-2014-107811;29.04.2014;03.05.2014;Standard Class;LA-16780
CA-2016-163216;07.10.2016;10.10.2016;First Class;AW-10930
US-2016-116442;15.12.2016;22.12.2016;Standard Class;BP-11230
CA-2017-150623;10.04.2017;14.04.2017;Standard Class;DB-13360
US-2014-163797;08.04.2014;13.04.2014;Standard Class;PC-19000
CA-2016-127236;29.03.2016;02.04.2016;Standard Class;TB-21595
US-2017-104661;15.01.2017;18.01.2017;First Class;TB-21250
CA-2014-134103;30.01.2014;04.02.2014;Standard Class;MV-18190
CA-2015-147529;07.02.2015;11.02.2015;Standard Class;DK-12835
CA-2016-129126;14.12.2016;19.12.2016;Standard Class;PK-19075
CA-2017-131632;31.10.2017;04.11.2017;Standard Class;AH-10120
CA-2017-151981;06.08.2017;12.08.2017;Standard Class;GM-14455
CA-2017-125472;30.05.2017;31.05.2017;First Class;BD-11725
CA-2015-156328;30.11.2015;05.12.2015;Standard Class;RM-19375
CA-2017-154074;31.08.2017;02.09.2017;Second Class;BW-11110
CA-2017-161774;14.05.2017;15.05.2017;First Class;GT-14710
CA-2017-151211;17.08.2017;23.08.2017;Standard Class;AH-10120
CA-2017-142671;10.11.2017;14.11.2017;Second Class;DR-12940
CA-2017-144750;21.08.2017;21.08.2017;Same Day;DL-13495
CA-2016-111976;08.03.2016;12.03.2016;Standard Class;BD-11620
CA-2016-140130;31.10.2016;05.11.2016;Standard Class;HW-14935
CA-2014-159121;26.07.2014;01.08.2014;Standard Class;JO-15145
CA-2015-149650;24.10.2015;27.10.2015;First Class;RD-19660
CA-2017-115777;19.08.2017;24.08.2017;Standard Class;DO-13645
CA-2016-143714;23.05.2016;27.05.2016;Standard Class;CC-12370
CA-2014-165764;03.11.2014;07.11.2014;Standard Class;SH-20395
CA-2015-121405;30.03.2015;04.04.2015;Standard Class;FC-14335
US-2017-116897;27.05.2017;29.05.2017;First Class;JG-15160
US-2017-113992;14.12.2017;19.12.2017;Standard Class;LC-16885
CA-2014-166891;04.10.2014;06.10.2014;First Class;CC-12220
CA-2016-101161;13.10.2016;20.10.2016;Standard Class;BW-11110
CA-2015-151785;05.03.2015;10.03.2015;Standard Class;JJ-15445
US-2017-119816;04.03.2017;06.03.2017;Second Class;TT-21460
CA-2015-156510;25.09.2015;29.09.2015;Standard Class;EH-13990
US-2015-110261;19.12.2015;23.12.2015;Second Class;PR-18880
CA-2015-125710;08.10.2015;13.10.2015;Standard Class;BT-11680
CA-2017-161102;31.07.2017;03.08.2017;First Class;EC-14050
CA-2014-110065;05.08.2014;11.08.2014;Standard Class;SP-20650
US-2017-133361;14.05.2017;17.05.2017;First Class;AJ-10780
US-2016-155404;22.09.2016;28.09.2016;Standard Class;AS-10630
CA-2015-114503;13.11.2015;17.11.2015;Standard Class;AA-10375
CA-2017-153080;22.05.2017;25.05.2017;Second Class;EH-13945
CA-2016-163804;02.12.2016;08.12.2016;Standard Class;DB-13270
CA-2015-108532;29.08.2015;02.09.2015;Standard Class;CC-12100
CA-2014-151897;06.06.2014;10.06.2014;Standard Class;VT-21700
CA-2016-113292;18.03.2016;20.03.2016;Second Class;DB-13060
CA-2014-149524;14.01.2014;15.01.2014;First Class;BS-11590
CA-2017-140872;03.06.2017;10.06.2017;Standard Class;NR-18550
CA-2017-113908;03.06.2017;09.06.2017;Standard Class;KN-16390
CA-2015-120621;21.03.2015;26.03.2015;Standard Class;JW-16075
US-2017-148866;19.09.2017;24.09.2017;Standard Class;JM-15535
CA-2014-149594;15.09.2014;19.09.2014;Standard Class;MF-18250
CA-2016-113845;20.11.2016;25.11.2016;Standard Class;FA-14230
CA-2017-111262;28.10.2017;01.11.2017;Second Class;KH-16510
CA-2015-103135;24.07.2015;28.07.2015;Standard Class;SS-20515
CA-2014-129147;02.11.2014;06.11.2014;Standard Class;LC-17050
CA-2017-128265;17.11.2017;22.11.2017;Second Class;VW-21775
CA-2016-152331;26.06.2016;30.06.2016;Standard Class;LD-16855
US-2016-128909;09.10.2016;11.10.2016;Second Class;SP-20545
CA-2017-102197;20.12.2017;26.12.2017;Standard Class;DK-13150
CA-2017-167640;06.03.2017;10.03.2017;Standard Class;FC-14245
US-2017-116652;15.09.2017;19.09.2017;Standard Class;RD-19480
CA-2017-138289;16.01.2017;18.01.2017;Second Class;AR-10540
CA-2016-129308;07.07.2016;13.07.2016;Standard Class;CC-12100
CA-2016-157791;23.12.2016;28.12.2016;Second Class;CA-11965
CA-2014-146864;22.12.2014;26.12.2014;Standard Class;BT-11530
CA-2014-103744;23.02.2014;27.02.2014;Standard Class;MG-17875
US-2017-107384;04.12.2017;08.12.2017;Standard Class;TP-21130
CA-2014-128209;17.11.2014;22.11.2014;Standard Class;GT-14710
CA-2014-169684;20.10.2014;23.10.2014;First Class;FH-14365
CA-2015-109862;25.10.2015;30.10.2015;Standard Class;HK-14890
US-2017-107888;16.11.2017;19.11.2017;First Class;CC-12220
US-2017-154872;14.05.2017;18.05.2017;Standard Class;DP-13000
CA-2014-113880;01.03.2014;05.03.2014;Standard Class;VF-21715
US-2015-164966;30.07.2015;01.08.2015;First Class;GH-14410
CA-2015-126739;01.11.2015;03.11.2015;Second Class;JH-16180
CA-2017-161578;16.12.2017;21.12.2017;Second Class;RB-19465
CA-2014-137092;20.10.2014;22.10.2014;Second Class;LS-16975
CA-2015-166947;05.06.2015;10.06.2015;Standard Class;EB-13750
CA-2016-160941;21.07.2016;26.07.2016;Standard Class;DK-12835
CA-2017-144680;31.03.2017;02.04.2017;First Class;SC-20260
CA-2014-166086;07.05.2014;12.05.2014;Standard Class;CT-11995
CA-2017-131282;05.02.2017;08.02.2017;Second Class;CB-12025
CA-2014-100678;18.04.2014;22.04.2014;Standard Class;KM-16720
CA-2016-161543;10.05.2016;16.05.2016;Standard Class;RD-19720
CA-2016-160535;25.11.2016;30.11.2016;Standard Class;BP-11050
CA-2017-123085;03.03.2017;08.03.2017;Standard Class;EJ-13720
CA-2015-153752;06.12.2015;11.12.2015;Second Class;RO-19780
CA-2014-103660;25.08.2014;30.08.2014;Standard Class;MW-18220
CA-2016-169887;22.10.2016;22.10.2016;Same Day;MS-17530
CA-2016-148516;07.08.2016;11.08.2016;Standard Class;DW-13585
CA-2017-104731;21.07.2017;27.07.2017;Standard Class;AM-10705
CA-2014-164749;23.03.2014;26.03.2014;First Class;BG-11740
CA-2015-103716;30.04.2015;06.05.2015;Standard Class;KB-16585
CA-2016-126795;13.06.2016;16.06.2016;Second Class;GT-14710
CA-2015-146290;04.05.2015;11.05.2015;Standard Class;SV-20815
CA-2017-157112;23.04.2017;26.04.2017;First Class;GG-14650
CA-2014-169257;06.06.2014;12.06.2014;Standard Class;SV-20785
CA-2014-154095;02.12.2014;07.12.2014;Standard Class;ON-18715
CA-2017-146346;17.06.2017;20.06.2017;First Class;RA-19945
CA-2016-148852;26.05.2016;31.05.2016;Standard Class;SV-20785
US-2015-118906;10.03.2015;10.03.2015;Same Day;KB-16585
CA-2016-168921;20.10.2016;22.10.2016;First Class;AG-10495
CA-2015-107678;21.04.2015;28.04.2015;Standard Class;JK-16090
CA-2016-123512;17.06.2016;19.06.2016;First Class;MV-18190
US-2017-167402;13.01.2017;18.01.2017;Second Class;CP-12085
CA-2014-130449;06.09.2014;09.09.2014;First Class;VP-21760
CA-2015-141250;19.01.2015;23.01.2015;Standard Class;PM-18940
CA-2014-145541;14.12.2014;21.12.2014;Standard Class;TB-21400
CA-2014-138513;23.05.2014;27.05.2014;Standard Class;EH-13990
CA-2015-135489;19.09.2015;22.09.2015;Second Class;GW-14605
CA-2015-125696;02.10.2015;06.10.2015;Standard Class;NP-18685
CA-2016-105081;25.12.2016;30.12.2016;Standard Class;JE-15715
US-2016-146857;06.05.2016;08.05.2016;Second Class;BE-11455
CA-2016-166275;24.10.2016;24.10.2016;Same Day;SS-20590
CA-2017-144498;06.05.2017;06.05.2017;Same Day;MB-18085
CA-2017-103352;27.11.2017;30.11.2017;Second Class;RP-19390
CA-2014-108609;31.10.2014;02.11.2014;Second Class;AJ-10780
CA-2017-128328;05.08.2017;09.08.2017;Standard Class;PO-18865
US-2015-156496;10.08.2015;16.08.2015;Standard Class;WB-21850
US-2016-127334;15.12.2016;21.12.2016;Standard Class;MP-18175
US-2017-124779;08.09.2017;11.09.2017;First Class;BF-11020
CA-2017-135937;20.02.2017;27.02.2017;Standard Class;KM-16375
CA-2015-129322;08.08.2015;10.08.2015;Second Class;DB-13405
CA-2017-162173;26.10.2017;01.11.2017;Standard Class;OT-18730
CA-2016-115483;14.07.2016;18.07.2016;Second Class;JS-15880
CA-2017-122175;12.05.2017;14.05.2017;Second Class;CA-12775
CA-2017-161088;25.05.2017;29.05.2017;Standard Class;MH-18115
CA-2014-154837;23.08.2014;27.08.2014;Second Class;RB-19645
CA-2015-153794;11.09.2015;16.09.2015;Standard Class;SB-20290
CA-2015-135510;05.09.2015;12.09.2015;Standard Class;TW-21025
CA-2015-109337;21.11.2015;23.11.2015;Second Class;DL-13330
CA-2014-150329;10.10.2014;14.10.2014;Standard Class;SD-20485
CA-2017-145037;02.09.2017;07.09.2017;Second Class;TB-21055
CA-2017-154466;01.01.2017;02.01.2017;First Class;DP-13390
CA-2014-109134;05.11.2014;10.11.2014;Standard Class;DE-13255
US-2015-129637;17.12.2015;22.12.2015;Standard Class;MC-18100
CA-2015-165162;14.05.2015;21.05.2015;Standard Class;HG-15025
CA-2017-140494;10.03.2017;15.03.2017;Second Class;CM-11815
CA-2017-104108;02.12.2017;09.12.2017;Standard Class;RP-19855
US-2017-165869;31.07.2017;05.08.2017;Standard Class;LS-17200
CA-2017-160899;11.08.2017;13.08.2017;Second Class;DR-12940
CA-2017-144225;30.09.2017;02.10.2017;Second Class;CC-12475
US-2016-163538;26.08.2016;30.08.2016;Standard Class;SS-20515
US-2016-155103;02.12.2016;07.12.2016;Standard Class;JF-15190
CA-2017-145429;21.07.2017;25.07.2017;Standard Class;SW-20455
CA-2015-153535;20.05.2015;24.05.2015;Standard Class;SG-20470
CA-2015-139164;23.06.2015;28.06.2015;Standard Class;CS-12355
CA-2016-112277;10.09.2016;15.09.2016;Standard Class;SC-20695
CA-2014-167724;13.04.2014;18.04.2014;Standard Class;BF-11170
CA-2015-123141;14.11.2015;19.11.2015;Standard Class;GZ-14470
CA-2016-149503;09.12.2016;12.12.2016;First Class;SP-20650
CA-2017-163069;18.08.2017;21.08.2017;Second Class;PJ-19015
CA-2017-107629;14.12.2017;14.12.2017;Same Day;DB-13060
CA-2016-134789;08.04.2016;15.04.2016;Standard Class;CK-12325
CA-2016-130442;16.12.2016;19.12.2016;First Class;SF-20065
CA-2017-102974;19.09.2017;24.09.2017;Standard Class;DP-13105
US-2017-166394;04.09.2017;06.09.2017;Second Class;VM-21835
CA-2016-128811;12.09.2016;16.09.2016;Standard Class;SF-20200
CA-2017-145443;10.08.2017;15.08.2017;Second Class;SC-20695
CA-2016-165827;04.11.2016;09.11.2016;Standard Class;MF-17665
CA-2015-156734;18.06.2015;20.06.2015;First Class;BV-11245
CA-2014-120096;04.07.2014;07.07.2014;First Class;KE-16420
CA-2015-141754;20.12.2015;25.12.2015;Standard Class;EM-14200
CA-2016-123358;10.04.2016;17.04.2016;Standard Class;BT-11680
CA-2014-144029;26.05.2014;31.05.2014;Standard Class;MM-18055
US-2017-101784;06.07.2017;11.07.2017;Standard Class;PO-18850
CA-2015-156923;16.02.2015;20.02.2015;Standard Class;SP-20860
CA-2017-111269;16.06.2017;18.06.2017;Second Class;CS-12355
CA-2017-159156;13.11.2017;16.11.2017;First Class;KB-16600
CA-2017-100230;11.12.2017;15.12.2017;Standard Class;AA-10375
CA-2016-154767;28.06.2016;30.06.2016;Second Class;BP-11155
CA-2017-124205;15.09.2017;19.09.2017;Standard Class;TC-21145
CA-2017-165715;02.12.2017;08.12.2017;Standard Class;BG-11035
CA-2017-100636;26.06.2017;30.06.2017;Standard Class;DO-13435
CA-2016-162943;24.07.2016;26.07.2016;Second Class;DB-12970
CA-2016-144764;02.09.2016;08.09.2016;Standard Class;RL-19615
CA-2017-100615;20.04.2017;24.04.2017;Standard Class;SJ-20215
CA-2014-109302;12.08.2014;16.08.2014;Standard Class;CS-12175
CA-2017-139787;19.09.2017;23.09.2017;Standard Class;JP-16135
CA-2017-139402;09.12.2017;13.12.2017;Standard Class;NC-18535
CA-2016-119018;04.11.2016;08.11.2016;Standard Class;CW-11905
CA-2015-105361;29.03.2015;04.04.2015;Standard Class;CM-12115
US-2016-152373;05.09.2016;11.09.2016;Standard Class;PT-19090
US-2017-166037;28.01.2017;01.02.2017;Standard Class;CL-12700
US-2016-147711;03.09.2016;08.09.2016;Second Class;HF-14995
CA-2017-121293;25.07.2017;28.07.2017;Second Class;JC-15775
CA-2015-118843;13.09.2015;20.09.2015;Standard Class;JH-15910
CA-2015-161445;07.09.2015;09.09.2015;Second Class;CC-12610
CA-2016-124527;16.11.2016;17.11.2016;First Class;IM-15055
CA-2016-162348;10.11.2016;15.11.2016;Standard Class;BF-11170
CA-2014-141005;15.08.2014;18.08.2014;First Class;CS-12355
CA-2015-145394;16.11.2015;20.11.2015;Standard Class;MC-17605
CA-2015-168809;25.08.2015;25.08.2015;Same Day;MC-18100
CA-2016-109827;25.12.2016;01.01.2017;Standard Class;LW-16825
CA-2014-152233;05.10.2014;06.10.2014;First Class;KH-16510
CA-2014-125682;22.11.2014;25.11.2014;First Class;RB-19645
CA-2017-162880;25.12.2017;29.12.2017;Standard Class;GD-14590
CA-2015-128125;31.03.2015;05.04.2015;Standard Class;EB-13705
CA-2017-156237;14.09.2017;15.09.2017;First Class;PS-18760
CA-2014-144414;17.06.2014;21.06.2014;Standard Class;GH-14425
CA-2017-163860;28.12.2017;01.01.2018;Standard Class;LO-17170
US-2017-115609;02.11.2017;07.11.2017;Standard Class;CS-12505
CA-2015-154291;25.07.2015;29.07.2015;Standard Class;YS-21880
CA-2016-118689;02.10.2016;09.10.2016;Standard Class;TC-20980
CA-2016-140438;24.12.2016;27.12.2016;Second Class;PW-19030
US-2017-123204;21.07.2017;27.07.2017;Standard Class;CS-11860
CA-2015-112522;10.10.2015;17.10.2015;Standard Class;DP-13165
CA-2016-153101;08.09.2016;08.09.2016;Same Day;PJ-19015
CA-2016-142615;20.11.2016;24.11.2016;Standard Class;BM-11575
CA-2017-142643;15.10.2017;20.10.2017;Standard Class;DL-13495
CA-2015-116260;06.07.2015;12.07.2015;Standard Class;BF-10975
CA-2017-107517;05.02.2017;09.02.2017;Standard Class;FC-14335
CA-2015-166338;06.12.2015;07.12.2015;First Class;MP-18175
CA-2016-123946;12.09.2016;17.09.2016;Standard Class;AJ-10795
CA-2014-147543;06.07.2014;12.07.2014;Standard Class;BC-11125
US-2016-159093;09.05.2016;14.05.2016;Standard Class;RS-19420
CA-2016-162110;18.07.2016;22.07.2016;Standard Class;NP-18670
US-2016-163461;18.06.2016;21.06.2016;First Class;BT-11440
CA-2014-101462;20.04.2014;25.04.2014;Standard Class;BP-11230
US-2016-100461;08.01.2016;12.01.2016;Standard Class;JO-15145
US-2017-162670;23.12.2017;28.12.2017;Second Class;MF-18250
CA-2017-128965;17.04.2017;22.04.2017;Standard Class;PS-18760
CA-2017-138618;01.12.2017;08.12.2017;Standard Class;MY-17380
US-2016-126452;21.08.2016;28.08.2016;Standard Class;SC-20230
CA-2016-145009;05.12.2016;08.12.2016;Second Class;RF-19345
CA-2015-162544;16.12.2015;19.12.2015;First Class;SG-20080
CA-2014-124394;17.10.2014;22.10.2014;Second Class;TB-21520
US-2016-121013;05.09.2016;10.09.2016;Standard Class;MM-17920
US-2015-123918;15.10.2015;15.10.2015;Same Day;CG-12520
CA-2015-137113;01.12.2015;05.12.2015;Second Class;TW-21025
CA-2015-120677;31.05.2015;04.06.2015;Standard Class;BD-11320
CA-2017-123036;10.09.2017;17.09.2017;Standard Class;HA-14905
CA-2017-120222;25.04.2017;02.05.2017;Standard Class;LL-16840
CA-2017-164756;18.09.2017;22.09.2017;Standard Class;SS-20140
CA-2017-122028;18.08.2017;25.08.2017;Standard Class;CK-12205
US-2015-165512;24.05.2015;26.05.2015;Second Class;VS-21820
CA-2015-140557;07.09.2015;11.09.2015;Standard Class;TN-21040
US-2017-135013;24.07.2017;24.07.2017;Same Day;HR-14830
CA-2017-111220;02.09.2017;08.09.2017;Standard Class;JS-15595
US-2017-149006;06.12.2017;08.12.2017;Second Class;BN-11470
CA-2017-149468;20.05.2017;20.05.2017;Same Day;AR-10405
CA-2016-140249;27.09.2016;03.10.2016;Standard Class;SW-20455
US-2017-135503;10.12.2017;15.12.2017;Standard Class;JE-16165
CA-2014-126277;13.09.2014;18.09.2014;Second Class;LH-16900
US-2017-115301;29.07.2017;02.08.2017;Standard Class;VG-21790
CA-2017-168942;01.08.2017;05.08.2017;Second Class;EM-13960
US-2017-128398;02.05.2017;05.05.2017;Second Class;EM-13825
CA-2015-104115;12.06.2015;16.06.2015;Standard Class;JH-15910
CA-2014-142510;22.12.2014;29.12.2014;Standard Class;NP-18700
CA-2014-124247;16.12.2014;21.12.2014;Standard Class;SH-20635
CA-2016-105473;16.04.2016;18.04.2016;Second Class;BM-11785
CA-2015-102806;21.05.2015;28.05.2015;Standard Class;HG-14965
CA-2017-121706;26.02.2017;02.03.2017;Standard Class;BM-11140
CA-2017-109211;04.04.2017;10.04.2017;Standard Class;PS-19045
CA-2015-134257;16.03.2015;19.03.2015;Second Class;MS-17710
CA-2015-137925;30.11.2015;04.12.2015;Standard Class;JL-15235
CA-2016-140046;28.07.2016;03.08.2016;Standard Class;KM-16660
CA-2016-140382;23.06.2016;25.06.2016;Second Class;RD-19900
CA-2014-164182;14.07.2014;18.07.2014;Standard Class;ST-20530
CA-2017-137365;30.11.2017;03.12.2017;Second Class;BP-11095
CA-2016-129847;02.09.2016;04.09.2016;First Class;TA-21385
CA-2014-126963;15.06.2014;15.06.2014;Same Day;PS-18760
CA-2016-125094;05.11.2016;09.11.2016;Standard Class;NP-18700
CA-2017-107132;26.06.2017;30.06.2017;Standard Class;SC-20260
CA-2015-139248;25.07.2015;30.07.2015;Standard Class;RD-19930
CA-2014-148369;23.09.2014;27.09.2014;Standard Class;TH-21115
CA-2016-106243;30.09.2016;04.10.2016;Standard Class;GM-14680
CA-2015-126466;09.11.2015;13.11.2015;Standard Class;JO-15550
CA-2015-130365;25.04.2015;29.04.2015;Standard Class;ZC-21910
CA-2017-143021;19.11.2017;19.11.2017;Same Day;AP-10720
